exchange,symbol,timestamp,time,top_bid,top_ask,amount_bid_10,amount_bid_25,amount_ask_10,amount_ask_25
gate-io,ETH_USDT,1667260859575196,2022-11-01T00:00:00.000000,1571.19,1571.2,37.0597,96.92669999999998,42.508100000000006,115.44359999999999
gate-io,ETH_USDT,1667260919579443,2022-11-01T00:01:00.000000,1571.0,1571.1,79.13589999999999,158.54919999999996,32.6866,130.0402
gate-io,ETH_USDT,1667260979616808,2022-11-01T00:02:00.000000,1570.76,1570.77,28.2831,130.4107,51.60959999999999,92.6844
gate-io,ETH_USDT,1667261039576388,2022-11-01T00:03:00.000000,1572.33,1572.34,19.415699999999998,113.10290000000002,33.594300000000004,91.4802
gate-io,ETH_USDT,1667261099568373,2022-11-01T00:04:00.000000,1572.72,1572.75,68.6203,150.19419999999997,19.1867,72.80680000000001
gate-io,ETH_USDT,1667261159571609,2022-11-01T00:05:00.000000,1570.38,1570.39,62.5723,113.97569999999999,59.677,112.84139999999996
gate-io,ETH_USDT,1667261219566625,2022-11-01T00:06:00.000000,1569.96,1570.0,51.5643,104.67670000000001,68.16929999999999,113.35969999999998
gate-io,ETH_USDT,1667261279590576,2022-11-01T00:07:00.000000,1569.57,1569.6,36.2175,109.56110000000001,48.794,130.6154
gate-io,ETH_USDT,1667261339581081,2022-11-01T00:08:00.000000,1570.93,1570.94,10.739,65.00980000000001,12.328900000000003,46.3777
gate-io,ETH_USDT,1667261399732946,2022-11-01T00:09:00.000000,1571.22,1571.23,26.8553,60.594500000000004,23.405,48.0685
gate-io,ETH_USDT,1667261459561888,2022-11-01T00:10:00.000000,1572.26,1572.27,12.529399999999999,74.6161,10.207799999999997,55.057199999999995
gate-io,ETH_USDT,1667261519566705,2022-11-01T00:11:00.000000,1570.96,1571.04,35.192699999999995,87.13210000000001,40.260699999999986,79.34849999999999
gate-io,ETH_USDT,1667261579587879,2022-11-01T00:12:00.000000,1574.98,1574.99,36.5038,98.88520000000001,22.309999999999995,78.38749999999999
gate-io,ETH_USDT,1667261639565553,2022-11-01T00:13:00.000000,1574.71,1575.09,15.227800000000002,76.30449999999999,16.8957,66.06179999999999
gate-io,ETH_USDT,1667261699603553,2022-11-01T00:14:00.000000,1573.89,1573.9,24.162599999999998,95.69929999999998,18.461000000000002,73.27289999999999
gate-io,ETH_USDT,1667261759566653,2022-11-01T00:15:00.000000,1574.01,1574.29,30.7033,93.98299999999998,29.635300000000004,50.0324
gate-io,ETH_USDT,1667261819594611,2022-11-01T00:16:00.000000,1574.06,1574.07,27.334699999999998,113.035,11.094399999999998,71.56952199999999
gate-io,ETH_USDT,1667261879563785,2022-11-01T00:17:00.000000,1574.05,1574.06,20.957900000000002,94.53470000000002,52.118300000000005,100.5941
gate-io,ETH_USDT,1667261939570466,2022-11-01T00:18:00.000000,1572.94,1572.95,25.851199999999995,100.88379999999998,30.971600000000002,83.99719999999999
gate-io,ETH_USDT,1667261999567646,2022-11-01T00:19:00.000000,1573.0,1573.01,24.73281,70.65050999999998,49.5446,83.7222
gate-io,ETH_USDT,1667262059604050,2022-11-01T00:20:00.000000,1574.61,1574.62,20.709799999999998,57.549,57.2555,84.66069999999999
gate-io,ETH_USDT,1667262119564376,2022-11-01T00:21:00.000000,1573.75,1573.76,14.168000000000003,69.9855,29.5894,64.3283
gate-io,ETH_USDT,1667262179561635,2022-11-01T00:22:00.000000,1573.88,1573.89,34.5561,82.5308,20.504699999999996,62.33989999999999
gate-io,ETH_USDT,1667262239607740,2022-11-01T00:23:00.000000,1573.22,1573.23,23.290443000000003,50.527643000000005,27.6666,64.8547
gate-io,ETH_USDT,1667262299561052,2022-11-01T00:24:00.000000,1571.76,1571.77,22.138700000000004,97.7394,50.061699999999995,90.05919800000001
gate-io,ETH_USDT,1667262359566914,2022-11-01T00:25:00.000000,1570.64,1570.65,40.891400000000004,121.90010000000001,32.7611,67.50179999999999
gate-io,ETH_USDT,1667262419565058,2022-11-01T00:26:00.000000,1571.04,1571.05,9.452,56.6145,55.801199999999994,108.1142
gate-io,ETH_USDT,1667262479578692,2022-11-01T00:27:00.000000,1571.88,1571.89,51.6866,107.74919999999999,15.758563800000001,77.5844618
gate-io,ETH_USDT,1667262539570787,2022-11-01T00:28:00.000000,1571.76,1571.77,26.1049,67.47989999999999,36.57886379999999,78.43035679999998
gate-io,ETH_USDT,1667262599604562,2022-11-01T00:29:00.000000,1570.67,1570.73,36.722899999999996,101.88489999999999,19.5548,66.4806638
gate-io,ETH_USDT,1667262659561370,2022-11-01T00:30:00.000000,1569.68,1569.71,15.286700000000003,74.63199999999999,49.41499999999999,113.96889999999999
gate-io,ETH_USDT,1667262719566236,2022-11-01T00:31:00.000000,1569.92,1569.93,88.80760000000002,136.4317,48.824799999999996,110.2126
gate-io,ETH_USDT,1667262779577296,2022-11-01T00:32:00.000000,1570.37,1570.51,58.842100000000016,114.86400000000003,31.681783,131.422283
gate-io,ETH_USDT,1667262839578991,2022-11-01T00:33:00.000000,1570.57,1570.58,21.454999999999995,67.10299999999998,31.2667,130.88819999999998
gate-io,ETH_USDT,1667262899561756,2022-11-01T00:34:00.000000,1570.5,1570.51,23.4821,58.807300000000005,51.5218,124.77680000000001
gate-io,ETH_USDT,1667262959560286,2022-11-01T00:35:00.000000,1571.69,1571.7,30.736700000000003,60.896073,29.056200000000004,109.83380499999998
gate-io,ETH_USDT,1667263019569602,2022-11-01T00:36:00.000000,1572.01,1572.02,8.105799999999999,68.49497299999999,66.94449999999999,170.25940500000002
gate-io,ETH_USDT,1667263078605245,2022-11-01T00:37:00.000000,1573.05,1573.06,13.369900000000001,77.5362,69.94031899999999,112.66321899999998
gate-io,ETH_USDT,1667263139559765,2022-11-01T00:38:00.000000,1573.74,1573.75,54.1465,85.6149,40.851699999999994,109.0248
gate-io,ETH_USDT,1667263199974922,2022-11-01T00:39:00.000000,1574.45,1574.46,17.574300000000004,66.2078,53.820899999999995,84.31139999999999
