,exchange,symbol,timestamp,time,top_bid,top_ask,amount_bid_10,amount_bid_25,amount_ask_10,amount_ask_25
0,okex,ETH-USDT,1667260859965000,2022-11-01T00:00:00.000000,1571.29,1571.3,20.586567,75.61636399999999,24.25328,79.078071
1,okex,ETH-USDT,1667260919985000,2022-11-01T00:01:00.000000,1570.95,1570.96,16.433528,68.53680399999999,49.49175400000001,82.82381600000001
2,okex,ETH-USDT,1667260979995000,2022-11-01T00:02:00.000000,1570.64,1570.65,7.727286,48.144108,102.983553,206.966454
3,okex,ETH-USDT,1667261039995000,2022-11-01T00:03:00.000000,1572.57,1572.58,7.1080000000000005,52.20059,115.065336,239.29786
4,okex,ETH-USDT,1667261099995000,2022-11-01T00:04:00.000000,1572.53,1572.54,67.06223200000001,153.790169,11.515983000000002,122.643374
5,okex,ETH-USDT,1667261159995000,2022-11-01T00:05:00.000000,1570.65,1570.66,59.045817,159.14656399999998,5.754265999999999,76.106112
6,okex,ETH-USDT,1667261219995000,2022-11-01T00:06:00.000000,1570.01,1570.02,30.164919,136.27725999999998,9.559217,96.220015
7,okex,ETH-USDT,1667261279995000,2022-11-01T00:07:00.000000,1569.7,1569.71,6.391997,118.104725,110.929381,220.44416599999997
8,okex,ETH-USDT,1667261339995000,2022-11-01T00:08:00.000000,1570.81,1570.82,19.802966,91.76312600000004,34.909471,117.12694299999998
9,okex,ETH-USDT,1667261399995000,2022-11-01T00:09:00.000000,1571.45,1571.46,19.391907,100.41713400000002,64.256761,180.30087000000003
10,okex,ETH-USDT,1667261459975000,2022-11-01T00:10:00.000000,1572.29,1572.3,59.242964,118.33192699999998,28.910586,101.396082
11,okex,ETH-USDT,1667261519985000,2022-11-01T00:11:00.000000,1571.21,1571.22,35.621754,116.593356,25.419079000000004,99.568454
12,okex,ETH-USDT,1667261579995000,2022-11-01T00:12:00.000000,1575.28,1575.3,14.062271000000004,60.987165000000005,166.72097599999998,219.857457
13,okex,ETH-USDT,1667261639995000,2022-11-01T00:13:00.000000,1575.0,1575.01,25.578507,99.107969,83.713671,164.67407400000002
14,okex,ETH-USDT,1667261699995000,2022-11-01T00:14:00.000000,1573.99,1574.0,19.001397,73.04503200000002,16.295227,138.14165399999996
15,okex,ETH-USDT,1667261759990000,2022-11-01T00:15:00.000000,1573.95,1573.96,20.088438,59.23261399999999,39.734573,107.62933000000002
16,okex,ETH-USDT,1667261819990000,2022-11-01T00:16:00.000000,1574.18,1574.19,9.990475,77.24705200000001,23.619109,72.75860400000002
17,okex,ETH-USDT,1667261879990000,2022-11-01T00:17:00.000000,1574.16,1574.17,17.710586,65.247192,38.826440000000005,107.48348
18,okex,ETH-USDT,1667261939990000,2022-11-01T00:18:00.000000,1572.72,1572.73,136.67330900000002,215.29438200000004,17.604237,104.04545
19,okex,ETH-USDT,1667261999990000,2022-11-01T00:19:00.000000,1573.04,1573.05,14.056663,73.60230399999999,31.076256,118.404359
20,okex,ETH-USDT,1667262059990000,2022-11-01T00:20:00.000000,1574.64,1574.65,9.488947,58.618961,34.983582,149.425559
21,okex,ETH-USDT,1667262119830000,2022-11-01T00:21:00.000000,1574.0,1574.01,11.907989,71.011152,80.542677,176.711931
22,okex,ETH-USDT,1667262179990000,2022-11-01T00:22:00.000000,1573.98,1573.99,11.856826,82.775454,13.930857,108.242448
23,okex,ETH-USDT,1667262239990000,2022-11-01T00:23:00.000000,1573.2,1573.21,110.50884499999998,173.91942899999995,23.348652,116.150791
24,okex,ETH-USDT,1667262299990000,2022-11-01T00:24:00.000000,1571.77,1571.78,11.843556,51.334611,28.602202,149.747904
25,okex,ETH-USDT,1667262359990000,2022-11-01T00:25:00.000000,1570.97,1570.98,21.961609,78.7839,103.573496,173.05583699999997
